,id,наименование,дата,аппарат,количество,машиночас
5369,7600,Калужская область,2021-4,DTV Shredder,0,1649
5370,7601,Калужская область,2021-5,DTV Shredder,1,1649
5371,7602,Калужская область,2021-6,DTV Shredder,3,1649
5372,7603,Калужская область,2021-7,DTV Shredder,20,1649
5373,7604,Калужская область,2021-8,DTV Shredder,37,1649
5374,7605,Калужская область,2021-9,DTV Shredder,87,1649
5375,7606,Калужская область,2021-10,DTV Shredder,104,1649
5376,7607,Калужская область,2021-11,DTV Shredder,112,1649
5377,7608,Калужская область,2021-12,DTV Shredder,92,1649
5378,7613,Калужская область,2021-5,Ripsaw,1,2445
5379,7614,Калужская область,2021-6,Ripsaw,3,2445
5380,7615,Калужская область,2021-7,Ripsaw,20,2445
5381,7616,Калужская область,2021-8,Ripsaw,39,2445
5382,7617,Калужская область,2021-9,Ripsaw,89,2445
5383,7618,Калужская область,2021-10,Ripsaw,105,2445
5384,7619,Калужская область,2021-11,Ripsaw,109,2445
5385,7620,Калужская область,2021-12,Ripsaw,92,2445
5386,7625,Камчатский край,2021-5,Red RBL-03,0,1281
5387,7626,Камчатский край,2021-6,Red RBL-03,3,1281
5388,7627,Камчатский край,2021-7,Red RBL-03,8,1281
5389,7628,Камчатский край,2021-8,Red RBL-03,14,1281
5390,7629,Камчатский край,2021-9,Red RBL-03,33,1281
5391,7630,Камчатский край,2021-10,Red RBL-03,49,1281
5392,7631,Камчатский край,2021-11,Red RBL-03,45,1281
5393,7632,Камчатский край,2021-12,Red RBL-03,36,1281
5394,7636,Камчатский край,2021-4,AFA-ROCK,0,604
5395,7637,Камчатский край,2021-5,AFA-ROCK,0,604
5396,7638,Камчатский край,2021-6,AFA-ROCK,1,604
5397,7639,Камчатский край,2021-7,AFA-ROCK,5,604
5398,7640,Камчатский край,2021-8,AFA-ROCK,20,604
5399,7641,Камчатский край,2021-9,AFA-ROCK,28,604
5400,7642,Камчатский край,2021-10,AFA-ROCK,45,604
5401,7643,Камчатский край,2021-11,AFA-ROCK,47,604
5402,7644,Камчатский край,2021-12,AFA-ROCK,31,604
5403,7648,Камчатский край,2021-4,Honda HSM,0,1387
5404,7649,Камчатский край,2021-5,Honda HSM,0,1387
5405,7650,Камчатский край,2021-6,Honda HSM,0,1387
5406,7651,Камчатский край,2021-7,Honda HSM,7,1387
5407,7652,Камчатский край,2021-8,Honda HSM,20,1387
5408,7653,Камчатский край,2021-9,Honda HSM,37,1387
5409,7654,Камчатский край,2021-10,Honda HSM,47,1387
5410,7655,Камчатский край,2021-11,Honda HSM,47,1387
5411,7656,Камчатский край,2021-12,Honda HSM,34,1387
5412,7661,Камчатский край,2021-5,Traxporter,0,3922
5413,7662,Камчатский край,2021-6,Traxporter,2,3922
5414,7663,Камчатский край,2021-7,Traxporter,3,3922
5415,7664,Камчатский край,2021-8,Traxporter,15,3922
5416,7665,Камчатский край,2021-9,Traxporter,26,3922
5417,7666,Камчатский край,2021-10,Traxporter,42,3922
5418,7667,Камчатский край,2021-11,Traxporter,49,3922
5419,7668,Камчатский край,2021-12,Traxporter,34,3922
5420,7672,Кемеровская область,2021-4,Energiser505,0,368
5421,7673,Кемеровская область,2021-5,Energiser505,0,368
5422,7674,Кемеровская область,2021-6,Energiser505,1,368
5423,7675,Кемеровская область,2021-7,Energiser505,5,368
5424,7676,Кемеровская область,2021-8,Energiser505,13,368
5425,7677,Кемеровская область,2021-9,Energiser505,24,368
5426,7678,Кемеровская область,2021-10,Energiser505,30,368
5427,7679,Кемеровская область,2021-11,Energiser505,41,368
5428,7680,Кемеровская область,2021-12,Energiser505,27,368
5429,7685,Кемеровская область,2021-5,Red BUG CT500,0,626
5430,7686,Кемеровская область,2021-6,Red BUG CT500,1,626
5431,7687,Кемеровская область,2021-7,Red BUG CT500,6,626
5432,7688,Кемеровская область,2021-8,Red BUG CT500,11,626
5433,7689,Кемеровская область,2021-9,Red BUG CT500,19,626
5434,7690,Кемеровская область,2021-10,Red BUG CT500,31,626
5435,7691,Кемеровская область,2021-11,Red BUG CT500,36,626
5436,7692,Кемеровская область,2021-12,Red BUG CT500,26,626
5437,7697,Кировская область,2021-5,Energiser505,0,364
5438,7698,Кировская область,2021-6,Energiser505,1,364
5439,7699,Кировская область,2021-7,Energiser505,2,364
5440,7700,Кировская область,2021-8,Energiser505,5,364
5441,7701,Кировская область,2021-9,Energiser505,8,364
5442,7702,Кировская область,2021-10,Energiser505,13,364
5443,7703,Кировская область,2021-11,Energiser505,13,364
5444,7704,Кировская область,2021-12,Energiser505,11,364
5445,7709,Кировская область,2021-5,Traxporter,0,4198
5446,7710,Кировская область,2021-6,Traxporter,0,4198
5447,7711,Кировская область,2021-7,Traxporter,2,4198
5448,7712,Кировская область,2021-8,Traxporter,5,4198
5449,7713,Кировская область,2021-9,Traxporter,7,4198
5450,7714,Кировская область,2021-10,Traxporter,11,4198
5451,7715,Кировская область,2021-11,Traxporter,13,4198
5452,7716,Кировская область,2021-12,Traxporter,10,4198
5453,7720,Кировская область,2021-4,Ziesel,0,1696
5454,7721,Кировская область,2021-5,Ziesel,0,1696
5455,7722,Кировская область,2021-6,Ziesel,0,1696
5456,7723,Кировская область,2021-7,Ziesel,1,1696
5457,7724,Кировская область,2021-8,Ziesel,4,1696
5458,7725,Кировская область,2021-9,Ziesel,8,1696
5459,7726,Кировская область,2021-10,Ziesel,9,1696
5460,7727,Кировская область,2021-11,Ziesel,11,1696
5461,7728,Кировская область,2021-12,Ziesel,8,1696
5462,7733,Костромская область,2021-5,Energiser505,0,340
5463,7734,Костромская область,2021-6,Energiser505,1,340
5464,7735,Костромская область,2021-7,Energiser505,7,340
5465,7736,Костромская область,2021-8,Energiser505,15,340
5466,7737,Костромская область,2021-9,Energiser505,28,340
5467,7738,Костромская область,2021-10,Energiser505,35,340
5468,7739,Костромская область,2021-11,Energiser505,45,340
5469,7740,Костромская область,2021-12,Energiser505,26,340
5470,7743,Костромская область,2021-3,Red BUG CT500,0,630
5471,7745,Костромская область,2021-5,Red BUG CT500,1,630
5472,7746,Костромская область,2021-6,Red BUG CT500,2,630
5473,7747,Костромская область,2021-7,Red BUG CT500,8,630
5474,7748,Костромская область,2021-8,Red BUG CT500,20,630
5475,7749,Костромская область,2021-9,Red BUG CT500,34,630
5476,7750,Костромская область,2021-10,Red BUG CT500,45,630
5477,7751,Костромская область,2021-11,Red BUG CT500,47,630
5478,7752,Костромская область,2021-12,Red BUG CT500,37,630
5479,7757,Краснодарский край,2021-5,Ziesel,0,1781
5480,7758,Краснодарский край,2021-6,Ziesel,5,1781
5481,7759,Краснодарский край,2021-7,Ziesel,17,1781
5482,7760,Краснодарский край,2021-8,Ziesel,44,1781
5483,7761,Краснодарский край,2021-9,Ziesel,76,1781
5484,7762,Краснодарский край,2021-10,Ziesel,109,1781
5485,7763,Краснодарский край,2021-11,Ziesel,116,1781
5486,7764,Краснодарский край,2021-12,Ziesel,81,1781
5487,7768,Краснодарский край,2021-4,DTV Shredder,0,1528
5488,7769,Краснодарский край,2021-5,DTV Shredder,1,1528
5489,7770,Краснодарский край,2021-6,DTV Shredder,6,1528
5490,7771,Краснодарский край,2021-7,DTV Shredder,19,1528
5491,7772,Краснодарский край,2021-8,DTV Shredder,40,1528
5492,7773,Краснодарский край,2021-9,DTV Shredder,77,1528
5493,7774,Краснодарский край,2021-10,DTV Shredder,107,1528
5494,7775,Краснодарский край,2021-11,DTV Shredder,114,1528
5495,7776,Краснодарский край,2021-12,DTV Shredder,102,1528
5496,7781,Краснодарский край,2021-5,Ripsaw,1,2484
5497,7782,Краснодарский край,2021-6,Ripsaw,4,2484
5498,7783,Краснодарский край,2021-7,Ripsaw,15,2484
5499,7784,Краснодарский край,2021-8,Ripsaw,50,2484
5500,7785,Краснодарский край,2021-9,Ripsaw,86,2484
5501,7786,Краснодарский край,2021-10,Ripsaw,116,2484
5502,7787,Краснодарский край,2021-11,Ripsaw,129,2484
5503,7788,Краснодарский край,2021-12,Ripsaw,86,2484
5504,7793,Красноярский край,2021-5,Energiser505,0,343
5505,7794,Красноярский край,2021-6,Energiser505,2,343
5506,7795,Красноярский край,2021-7,Energiser505,5,343
5507,7796,Красноярский край,2021-8,Energiser505,14,343
5508,7797,Красноярский край,2021-9,Energiser505,23,343
5509,7798,Красноярский край,2021-10,Energiser505,34,343
5510,7799,Красноярский край,2021-11,Energiser505,31,343
5511,7800,Красноярский край,2021-12,Energiser505,32,343
5512,7805,Красноярский край,2021-5,Traxporter,0,3945
5513,7806,Красноярский край,2021-6,Traxporter,2,3945
5514,7807,Красноярский край,2021-7,Traxporter,4,3945
5515,7808,Красноярский край,2021-8,Traxporter,11,3945
5516,7809,Красноярский край,2021-9,Traxporter,26,3945
5517,7810,Красноярский край,2021-10,Traxporter,30,3945
5518,7811,Красноярский край,2021-11,Traxporter,37,3945
5519,7812,Красноярский край,2021-12,Traxporter,23,3945
5520,7815,Красноярский край,2021-3,Ziesel,0,1732
5521,7816,Красноярский край,2021-4,Ziesel,0,1732
5522,7817,Красноярский край,2021-5,Ziesel,0,1732
5523,7818,Красноярский край,2021-6,Ziesel,1,1732
5524,7819,Красноярский край,2021-7,Ziesel,7,1732
5525,7820,Красноярский край,2021-8,Ziesel,15,1732
5526,7821,Красноярский край,2021-9,Ziesel,22,1732
5527,7822,Красноярский край,2021-10,Ziesel,37,1732
5528,7823,Красноярский край,2021-11,Ziesel,36,1732
5529,7824,Красноярский край,2021-12,Ziesel,29,1732
5530,7829,Курская область,2021-5,Energiser505,0,366
5531,7830,Курская область,2021-6,Energiser505,4,366
5532,7831,Курская область,2021-7,Energiser505,9,366
5533,7832,Курская область,2021-8,Energiser505,23,366
5534,7833,Курская область,2021-9,Energiser505,44,366
5535,7834,Курская область,2021-10,Energiser505,62,366
5536,7835,Курская область,2021-11,Energiser505,55,366
5537,7836,Курская область,2021-12,Energiser505,45,366
